4.961994,4.684683,23.20002
-4.871954,4.175693,33.80006
-1.213888,10.15041,44.6001
-0.3753379,0.3141079,56.20014
-4.925752,4.441531,67.80011
4.997898,5.155038,78.19995
0.06162431,10.29962,88.99979
-0.1383757,3.299622,98.79964
-2.238375,6.749626,110.5995
-3.945585,8.371215,121.3993
-2.90582,1.231068,131.9991
4.458994,3.03784,167.5986
1.484042,10.07469,177.1984
-4.628263,7.191873,187.1983
-1.632103,0.5738769,196.7981
